uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"6b9a1c39-3083-4059-9d15-e17b421224de","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","C2","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2017-06-14T14Z","HARV_013.C2.2017-06-14T09:36-04:00[US/Eastern]",0,5,56,43,"mixed deciduous/evergreen forest",25,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","stopped - ran out of time","JRUEB"
"c41b7130-eb55-4648-85f7-a413029a2a71","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","C1","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2017-06-14T14Z","HARV_013.C1.2017-06-14T09:50-04:00[US/Eastern]",0,5,56,43,"deciduous forest",29,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","stopped - ran out of time","JRUEB"
"694f97f2-acc3-4f62-aae0-d461e5690e4f","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","A2","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2017-06-15T11Z","HARV_013.A2.2017-06-15T06:35-04:00[US/Eastern]",20,30,71,52,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","continued from day before","JRUEB"
"f2e0e1b6-92ee-428e-9ebd-2f6e376201b2","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","C3","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2017-06-15T11Z","HARV_013.C3.2017-06-15T07:05-04:00[US/Eastern]",20,30,71,52,"mixed deciduous/evergreen forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","continued from day before","JRUEB"
"4400ae86-d6d8-4454-86ae-9636b0310c83","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","B3","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2017-06-15T11Z","HARV_013.B3.2017-06-15T07:20-04:00[US/Eastern]",20,30,71,52,"mixed deciduous/evergreen forest",17,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","continued from day before","JRUEB"
"625ab1a4-9491-44fc-a1b1-023acb6eaa26","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","A3","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2017-06-15T12Z","HARV_013.A3.2017-06-15T07:34-04:00[US/Eastern]",20,30,71,52,"riparian",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","continued from day before","JRUEB"
"d888fd37-88de-448f-b444-34864005ea31","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","B1","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T12Z","HARV_023.B1.2017-06-15T08:00-04:00[US/Eastern]",0,0,53,46,"mixed deciduous/evergreen forest",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
"549acb28-b4fb-4f16-8b23-561a962ebb40","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","A1","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T12Z","HARV_023.A1.2017-06-15T08:27-04:00[US/Eastern]",0,0,53,46,"mixed deciduous/evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
"de2b79c7-70cf-484f-b164-f484974b48a7","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","C1","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T13Z","HARV_023.C1.2017-06-15T08:45-04:00[US/Eastern]",0,0,53,46,"evergreen forest",20,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
"500df28e-6741-4486-9b48-0ef91dbcc024","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","B2","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T13Z","HARV_023.B2.2017-06-15T08:59-04:00[US/Eastern]",0,0,53,46,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
"a84eda91-c502-4002-b2fc-2d8692d2af47","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","A2","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T13Z","HARV_023.A2.2017-06-15T09:17-04:00[US/Eastern]",0,0,53,46,"mixed deciduous/evergreen forest",20,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
"b3fbccaf-d88d-4d85-ada9-3057a5d48cef","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","C2","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T14Z","HARV_023.C2.2017-06-15T09:36-04:00[US/Eastern]",0,0,53,46,"evergreen forest",21,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
"b18eeadb-5678-4ea4-9955-ee73d0919c83","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","C3","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T14Z","HARV_023.C3.2017-06-15T09:53-04:00[US/Eastern]",0,0,53,46,"mixed deciduous/evergreen forest",21,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
"e08b42fb-c599-4ffc-ade7-ba56975a63d4","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","B3","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T14Z","HARV_023.B3.2017-06-15T10:12-04:00[US/Eastern]",0,0,53,46,"mixed deciduous/evergreen forest",21,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
"a833f5c7-b57d-41bf-8b70-f6a055c623d2","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","A3","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2017-06-15T14Z","HARV_023.A3.2017-06-15T10:25-04:00[US/Eastern]",0,0,53,46,"mixed deciduous/evergreen forest",20,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRUEB"
